Publish date,Text,Title,URL,Publish data
2013-03-12T09:03:00+00:00,"Mens konflikten i Syrien går ind i sit tredje år og de daglige blodsudgydelser fortsætter, påpeger Unicef, at der er stor risiko for at miste en hel generation, da krigen ødelægger alle de fremskridt, som var sket for syriske børn i de seneste årti. - Hele vejen omkring dem ødelægges deres drømme og muligheder, og deres ret til en barndom tages fra dem, siger FNs børneorganisation i en ny rapport om den høje pris, Syriens børn og unge betaler for konflikten. - Børn lever dagligt i en ekstrem risiko. De bliver dræbt, lemlæstet og gjort forældreløse, understreger Unicef i rapporten, som henviser til, at mange skoler er ødelagte, og at almindelige fornødenheder - også vand og mad - er vanskeligt at skaffe. Dertil kommer, at utallige børn lider af psykiske traumer efter at have set familiemedlemmer blive dræbt og leve i konstant frygt. To millioner syrere er internt fordrevne - heraf er 800.000 børn. Over en halv million børn er flygtninge i Jordan, Libanon, Tyrkiet, Irak og Egypten, og tusindvis strømmer ud af landet hver uge. Unicef vil i en optrappet indsats kæmpe for at undgå, at Syriens børn bliver en tabt generation, og organisationen sætter ind med øget hjælp til sundhed, sund mad og sygdomsforebyggelse samtidig med, at der vil blive investeret mere i børns uddannelse. Direktøren for Unicef, Anthony Lake, opfordrer det internationale samfund til at samarbejde for børnenes skyld. - Vi må redde dem fra afgrunden- for deres skyld og for Syriens skyld i fremtidige generationer, siger Anthony Lake i en pressemeddelelse. Unicef arbejder sammen med 40 partnere i et omfattende netværk om blandt andet at bringe forsyninger til 10 millioner mennesker og sørge for vaccinationer til flere millioner børn med mobile klinikker i hele Syrien. Mange børn har fået krænket deres rettigheder gennem blandt andet seksuelle overgreb, rekruttering som børnesoldater og tortur. Unicef har bedt verdenssamfundet om godt 1,1 milliard kroner for at kunne imødekomme børnenes behov, men indtil nu er kun 20 procent af midlerne kommet ind. /ritzau/",FN: Syriens konflikt skaber en tabt generation,http://dr.dk/nyheder/udland/fn-syriens-konflikt-skaber-en-tabt-generation,2013-03-12 09:03:00+00:00
2012-03-20T14:58:00+00:00,"EUs udenrigschef Catherine Ashton er kommet i israelsk unåde, efter hun i dag holdt tale til en konference i Bruxelles om palæstinensiske flygtninge. I talen fordømte hun tab af børneliv over hele verden og nævnte i samme åndedrag det franske skoleskyderi, sidste års massakre i Norge, de 22 børn, der for nyligt omkom i en schweizisk busulykke og børn, der har mistet livet som følge af uroligheder i Gaza. Og de udtalelser har vakt Israels vrede. Premierminister Benjamin Netanyahu havde i dag følgende kommentar til de franske medier: - Det, der går mig på, er sammenligningen af overlagte barnemord og de israelske forsvarsstyrkers defensive aktiviteter, der er beregnet til at ramme terrorister, som bruger deres egne børn som menneskelige skjolde. Israels forsvarsminister Ehud Barak ser også Ashtons udtalelser som et forsøg på at drage en parallel. Han kalder sammenligningen ""dybt forargende og virkelighedsfjern"". EUs udenrigschef Catherine Ashton nægter imidlertid at have forsøgt at sammenligne Toulouse-angrebet med situationen i Gaza. Hendes talsperson har netop udstedt en erklæring, hvori Ashton fordømmer drabene på de jødiske skolebørn i Frankrig. I samme erklæring bliver det nævnt, at hun ""i sin tale refererede til tragedier over hele verden, der koster barneliv, og på absolut ingen måde drog paralleller mellem Toulouse-angrebet og situation i Gaza-striben.""",Nu går der storpolitik i fransk skoleskyderi,http://dr.dk/nyheder/udland/nu-gaar-der-storpolitik-i-fransk-skoleskyderi,2012-03-20 14:58:00+00:00
2012-03-05T09:31:00+00:00,"Jacques Blum, en af landets store samfundsdebatører og tidligere formand og talsmand for Det Mosaiske Troessamfund, er død, skriver Berlingske. Han blev 67 år. Jacques Blum blev født i Sverige i 1945 som statsløs flygtning af polsk-tyske forældre. Kort efter fødslen kom Jacques Blum til Danmark, hvor han som 18-årig opnåede dansk statsborgerskab. Blum var lektor i kultur- og religionssociologi og forskede blandt andet i minoriteter. Han havde sine meningers mod og gik tit i rette med gængse opfattelser med en bidende ironi, som kunne tolkes nedladende. Blandt andet var han særdeles aktiv i debatten omkring Israels rolle i Mellemøsten samt jødernes stilling i Danmark og Europa. Han var på et tidspunkt formand og siden talsmand for Det Mosaiske Troessamfund, der organiserer cirka 2400 af landets jøder. Han modtog flere gange dødstrusler for sine meninger og var blandt andet skarp i sine fordømmelser af den muslimske organisation Hizb-ut-Tahrir, der opfordrede til drab på jøder. Han er tidligere blevet dømt for bagvaskelse og injurier, da han kaldte forfatter og arkivar Frede Farmand for nazist. Jacques Blum blev fyret fra en stilling som lektor på Teologisk Fakultet ved Københavns Universitet i forbindelse med en omlægning af fakultetets virkeområde. - Selv betragter jeg min fyring som klart usaglig og vilkårlig. På fakultetet findes der folk, som ikke bryder sig om mig, sagde han dengang. Han har ligeledes været tilknyttet universiteterne i Roskilde og Lund. /ritzau/",Jacques Blum er død,http://dr.dk/nyheder/kultur/jacques-blum-er-doed,2012-03-05 09:31:00+00:00
2013-02-01T07:00:00+00:00,"""Jeg er etnisk dansk, så langt min familie kan spores på begge sider, og jeg er vokset op i Danmark, men alligevel kommer jeg - ligesom en del indvandrere - fra et land, præget af fattigdom og religiøsitet jomfrudyrkelse og så meget snak om hellig krig at PET ville spidse ører, hvis det var i dag."" Gretelise Holm har samfundet noget at sige. Det mærker man, hvis man læser hendes krimier, og det gælder ikke i mindre grad selvbiografien 'Jesus, pengene og livet' hvorfra ovenstående citat stammer. I bogen beskriver den i dag succesfulde journalist og forfatter sine første 25 år. Barndommen udfolder sig i efterkrigstidens Sønderjylland under trange kår i en børneflok på 8, med en mor der lever efter streng kristen moral, og en far der ikke er bleg for at uddele tørre tæsk. Gentagende økonomiske kollaps og drømmen om et bedre liv betyder og familien konstant flytter omkring på egnen, hvor de bor i huse af ""pap"", uden rindende vand og elektricitet. Med afsæt i sin egen historie får Gretelise Holm pustet liv i en anden - den glemte danmarkshistorie fra samfundets nederste lag. Det gør hun blandt andet ved at fortælle om sine forældres liv som børneslaver og om det danske hykleri i opgøret efter 2. verdenskrig, der fik store konsekvenser for både de tyske flygtninge og hendes egen onkel. Med både humor og et skarpt samfundskritisk blik beskriver Gretelise Holm sin vej gennem livet som ""karl og pige"", som flittig skolepige og ung journalist i Kolding og senere på de store københavnske dagblade.","Gretelise Holm: 'Jesus, pengene og livet'",http://dr.dk/nyheder/kultur/kulturklubber/gretelise-holm-jesus-pengene-og-livet,2013-02-01 07:00:00+00:00
2013-01-30T12:55:00+00:00,"FNs generalsekretær Ban Ki-moon fordømmer de vedvarende rædsler i Syrien og opfordrer onsdag indtrængende parterne til at afslutte volden, ligesom han søger støtte til at løse en situation, som bliver stadigt værre for hver dag, der går. Ordene falder på den donorkonference, der onsdags holdes i Kuwait By, hvor også Danmarks udviklingsminister, Christian Friis Bach (R), deltager. Den danske minister medbringer 30 millioner kroner, som skal uddeles gennem Verdensfødevareprogrammet, WFP. - Hvor mange flere mennesker skal dræbes, hvis den nuværende situation fortsætter, siger Ban til deltagerne på donorkonferencen, der har til formål at indsamle 1,5 milliarder dollar (8,35 milliarder kroner) til FNs humanitære arbejde. - Jeg appellerer til alle parter og særligt den syriske regering til at sætte en stopper for drabene... i menneskelighedens navn stop drabene og stop volden, siger FNs leder. Flere end 60.000 mennesker er blevet dræbt siden begyndelsen af den foreløbig 22 måneder lange konflikt i Syrien, oplyser FN. En embedsmand fra Golfens Samarbejdsråd, en gruppe af seks Golfstater, siger, at der ved middagstid onsdag er afgivet løfte om et beløb på en milliard dollar (5,5 milliarder dollar) efter løfter om 300 millioner dollar hver fra Saudi Arabien, Kuwait og De Forenede Arabiske Emirater. FN advarede mandag om, at uden flere penge vil organisationen ikke være i stand til at hjælpe de millioner af syrere, der er på flugt eller internt fordrevne i landet. Organisationen opfordrer donorerne til at opfylde målet på 1,5 milliarder dollar. Fire millioner syrere, der fortsat befinder sig i hjemlandet, har behov for mad, husly og andre former for hjælp, mens over 700.000 syriske flygtninge i nabolandene også har brug for hjælp. Ifølge FN er halvdelen af de berørte børn. /ritzau/Reuters",FN: Penge hjælper syrere men stopper ikke krig,http://dr.dk/nyheder/udland/fn-penge-hjaelper-syrere-men-stopper-ikke-krig,2013-01-30 12:55:00+00:00
2010-02-17T05:39:00+00:00,"En bedraget amerikansk lottovinder får nu et plaster på såret. En domstol i Austin i Texas, har tilkendt ham de penge, der kan skrabes sammen efter den mand, som stak af med lottosedlen. Ufaglærte Willis Willis var den heldige, der vandt en million dollars på sin lottokupon. Men en ekspedient i en dagligvareforretning stak af med sedlen, da Willis mødte op for at få bekræftet vindernummeret. Ekspedienten nåede at modtage en check på 750.000 dollars, og menes nu at være i sit fødeland, Nepal. Men myndighederne fik spærret en bankkonto, og beslaglagde gaver som flygtningen havde givet slægtninge i USA. Det beløber sig til 395.000 dollars, og de penge får Willis Willis. Ekspedienten - ja han bliver jo nok i Nepal.",Lottogevinsten forsvandt til Nepal,http://dr.dk/nyheder/udland/lottogevinsten-forsvandt-til-nepal,2010-02-17 05:39:00+00:00
2010-02-15T02:39:00+00:00,"På grund af den økonomiske krise er de seneste års store indvandring af håndværkere og anden udenlandsk arbejdskraft i 2009 vendt til et fald, viser den seneste opgørelse over antallet af opholdstilladelser fra Udlændingeservice, skriver Kristeligt Dagblad. I alt fik lidt over 53.000 udlændinge lov til at opholde sig i Danmark i de første 11 måneder af 2009. Det er et betydeligt fald i forhold til 2008, hvor knap 70.000 fik opholdstilladelse i hele året.. Derimod er tallene nogenlunde stabile, når det gælder andre former for indvandring: Sidste år kom omkring 4.800 indvandrere kom til Danmark ved familiesammenføring eller adoption, og det svarer til de seneste fem års tal. Tallene er også stabile, når det gælder flygtninge der har fået asyl: Sidste år drejede det sig om 1.217 personer og det svarer til de senere års antal.",Færre udlændinge arbejder i Danmark,http://dr.dk/nyheder/indland/faerre-udlaendinge-arbejder-i-danmark,2010-02-15 02:39:00+00:00
2010-01-17T05:56:00+00:00,"Antallet af afrikanske bådflygtninge, der ankommer til Spanien over Middelhavet, er faldet med 45 procent i 2009 i forhold til 2008, siger den spanske indenrigsminister, Alfredo Perez Rubalcaba. Han tilskriver det kraftige fald et bedre politiarbejde. I alt blev der sidste år registreret 7285 illegale afrikanske flygtninge, der med båd søgte at nå til den spanske kyst eller til De Kanariske Øer, viser de officielle tal. I 2008 var tallet 13.425. - Den finansielle krise har haft en indvirkning på den illegale indvandring fra Latinamerika, men faldet i antallet af små både fra Afrika skyldes først og fremmest politiets arbejde samt hjemsendelser og samarbejde med oprindelseslandene, heriblandt Algeriet, Mauritanien, Senegal og Mali, siger Rubalcaba. Faldet i antallet af nyankomne afrikanske bådflygtninge kommer samtidig med en skarp stigning i arbejdsløsheden i Spanien, særligt blandt indvandrere.",Halvt så mange bådflygtninge fra Afrika,http://dr.dk/nyheder/udland/halvt-saa-mange-baadflygtninge-fra-afrika,2010-01-17 05:56:00+00:00
2013-12-21T10:43:00+00:00,"Den russiske olierigmand Mikhail Khodorkovskij, som fredag blev løsladt efter 10 års fængsel, fløj straks til Berlin, hvor han takkede den tidligere tyske udenrigsminister Hans-Dietrich Genscher. Den diplomatiske veteran har tilsyneladende spillet en afgørende rolle for løsladelsen. I månedsvis har Genscher forhandlet med russerne om Khodorkovskijs løsladelse og endda to gange fået foretræde for præsident Vladimir Putin. - Min særlige tak går til hr. Hans-Dietrich Genscher for den personlige rolle, han har spillet i min skæbne, siger Mikhail Khodorkovskij i en skriftlig udtalelse. Søndag middag har Khodorkovskij indkaldt til en pressekonference i den tyske hovedstad for at fortælle om sine fremtidsplaner, siger hans talsmand til nyhedsbureauet dpa. Olierigmanden har været en ivrig kritiker af ledelsen i Kreml, og Khodorkovskij bliver i Vesten betragtet som politisk fange. Han havde antydet, at han ville træde ind i politik og udfordre præsident Putin, før han blev fængslet i 2003. Under anklager for hvidvaskning af penge og skatteunddragelse i sit energiselskab Yukos blev han efterfølgende idømt en dom på ni år - den blev senere forlænget. Den 50-årige Khodorkovskij var tidligere Ruslands rigeste mand. Han blev fredag modtaget i lufthavnen i Berlin-Schönefeld af Hans-Dietrich Genscher, der var Tysklands udenrigsminister gennem 18 år. - Det er meget bevægende for mig at se en mand, der har lidt så meget, komme ud i friheden. Han har betalt en meget høj pris for sine politiske holdninger, siger den 86-årige Genscher til Spiegel Online. Hans-Dietrich Genscher er en af tysk politiks grand old men og æresformand for det liberale FDP, som ved forbundsdagsvalget i efteråret for første gang nogensinde røg ud af Forbundsdagen. Han var udenrigsminister fra 1974 til 1992 og har altid haft kampen for frihed som et af sine pejlemærker. Hans stjernestund som udenrigsminister kom, da han i september 1989 fra den vesttyske ambassades altan i Prag kunne overbringe flere tusinde østtyske flygtninge den glade besked, at de frit kunne rejse til Vesttyskland. To måneder senere faldt Berlinmuren, og den tyske genforening året efter var for den østtyskfødte Genscher en livslang drøm, der gik i opfyldelse. /ritzau/",Khodorkovskij takker tysk eksminister efter løsladelse,http://dr.dk/nyheder/udland/khodorkovskij-takker-tysk-eksminister-efter-loesladelse,2013-12-21 10:43:00+00:00
2011-12-25T17:35:00+00:00,"Det kan ikke lade sig gøre i det næste årti at skabe fred mellem israelere og palæstinensere, og derfor skal den israelske regering satse mere på konflikthåndtering end konfliktløsning. Det siger Israels udenrigsminister, Avigdor Lieberman, i en tale, som han juleaftensdag holdt for diplomater i Jerusalem. - Ligegyldigt hvem som siger, at det er muligt at opnå fred med palæstinenserne i de kommende år, så tager de fejl og vildfører, mener udenrigsministeren, der i forvejen er kendt for at være modstander af fredsprocessen. - Dette er situationen i det næste årti, og vi har behov for at finde ud af, hvordan vi takler det på en måde, som er bedst for begge parter, konstaterer han. Lieberman mener ikke, at man skal lægge ""fundamentet til en ny bygning midt i et jordskælv"". Han henviser til omvæltningerne i den arabiske verden. USA, EU, FN, Rusland og andre internationale aktører mener, at fredsforhandlinger er den eneste vej til at sikre det endelige mål - oprettelsen af en palæstinensisk stat. Men Lieberman mener, at uenighed om palæstinensiske flygtninges status, Jerusalems fremtid og Israels sikkerhed ikke gør det muligt at nå længere. Han beskylder palæstinensernes præsident, Mahmoud Abbas, for at have vist ""sit sande ansigt"" under en nylig rejse til Tyrkiet. Her besøgte Abbas en palæstinensisk fange, som Israel har løsladt. Palæstinenseren dræbte i 2001 en teenager i Israel. - Vi har ingen fredspartner. Abu Mazen viser igen og igen, at han ikke er en partner for noget som helst, mener Lieberman. Abu Mazen er Abbas tilnavn.",Israel afviser fred med Palæstina,http://dr.dk/nyheder/udland/israel-afviser-fred-med-palaestina,2011-12-25 17:35:00+00:00
2011-12-17T06:44:00+00:00,"Hungersnød vil blive endnu et problem for det nye selvstændige Sydsudan. Det er ikke mere end fem måneder siden, at nationen kunne hejse sit flag for første gang. Men siden landet i juli blev uafhængigt fra Sudan, har de to lande været på randen af krig. Sydsudan har samtidig store problemer med at opbygge statslige institutioner og overvinde en økonomisk krise. Krisen betyder, at inflationen i Sydsudan er steget til 79 procent. Og sammen med uregelmæssige regnskyl, som har sat fødevarepriserne i vejret, er tingenes tilstand forværret, melder FN's Fødevareprogram. Sydsudan importerer meget af sin mad fra Sudan, men grænsehandlen er blevet forstyrret af uroligheder. Uroligheder, der kommer af uenigheden om, hvor grænsen skal gå mellem de to lande. Desuden er der en lind tilstrømning af flygtninge fra kampene i Sudan - mere end 80.000 mennesker er flygtet til Sydsudan. Alt i alt er der altså mindre mad til flere mennesker, siger Chris Nikoi. Han er landsdirektør i FN's Fødevareprogram. Og når den importerede mad fra Sudan samtidig koster mange penge på grund af inflationen, ser det skidt ud for den unge nation. - Fødevarepriserne er allerede fordoblet eller tredoblet på nogle områder, og efterlader hundrede tusinder af børn i risiko for underernæring i en afgørende udviklingsmæssig fase af deres unge liv, siger Chris Nikoi. FN's Fødevareprogram og FN's Fødevare- og Landbrugsorganisation anslår, at Sydsudan vil have et underskud på 400.000 tons fødevarer i 2012.",Sult truer tusinder i Sydsudan,http://dr.dk/nyheder/udland/sult-truer-tusinder-i-sydsudan,2011-12-17 06:44:00+00:00
2011-12-12T11:45:00+00:00,"Voldsomme kampe mellem den sudanesiske hær og oprørsstyrker koster mindst 19 mennesker liver i den sydlige stat Kordofan, oplyser en talsmand fra oprørerne ifølge AFP. - Der var heftig kamp. SPLA (oprørsgruppen, red) slog et angreb fra hæren tilbage og dræbte mindst 19, siger Arnu Ngutulu. Det blodige opgør kommer efter tre dages kampe, hvor det er lykkedes oprørerne at fordrive hæren fra flere områder tæt ved den omstridte grænse til det nu selvstændige Sydsudan. - Kampene foregår nu i byen Taruje. SPLA har omringet hæren, der er under et voldsomt pres og snart vil være fordrevet, siger Arnu Ngutulu. Urolighederne kommer blot et par måneder efter, at voldsomme kampe i delstaten Den Blå Nil drev tusindvis på flugt. Ifølge FN's flygtningeorgan, UNHCR, krydsede mere end 27.500 flygtninge grænserne til Etiopien og Sydsudan efter en række blodige sammenstød mellem sudanske styrker og oprørere fra SPLA, som har tætte bånd til Sydsudan. Urolighederne i delstaten den Blå Nil brød ud efter, at Sydsudan blev selvstændig den 5. juli under stor international opmærksomhed. Der er udbredt frygt for, at interne spændinger og grænseproblemer med regeringen i Khartoum i Sudan vil destabilisere Sydsudan. Det afrikanske land har været plaget af kampe, siden Omar Hassan al-Bashir greb magten i Sudan i 1989 og siden har udelukket enhver form for forhandling med oprørerne.",Voldsomme kampe i Sudan koster 19 livet,http://dr.dk/nyheder/udland/voldsomme-kampe-i-sudan-koster-19-livet,2011-12-12 11:45:00+00:00
2012-12-08T09:32:04+00:00,"Mere end 700.000 mennesker er flygtet ud af Syrien, siden oprøret mod præsident Bashar al-Assads styre brød ud i foråret 2011. Samtidigt bliver forholdene for de tilbageblevne stadigt mere bekymrende, blandt andet på grund af vinteren, og Danmark øger nu sit bidrag for at hjælpe dem, der er berørt af konflikten. - Der er nu tale om en omfattende humanitær katastrofe, og derfor giver vi ekstra 50 millioner kroner, siger udviklingsminister Christian Friis Bach (R). De 50 millioner kroner kommer oven i de 100 millioner, som Danmark tidligere - over flere omgange - har ydet til hjælpeindsatsen. Det gør Danmark til en af de største bidragsydere, når det gælder om at hjælpe ofrene for borgerkrigen. Antallet af flygtninge fra Syrien, der opholder sig i Tyrkiet, Libanon, Irak og Jordan, stiger ifølge FN's vurdering til over 700.000 i begyndelsen af 2013. Det samlede antal mennesker med humanitære behov inde i Syrien ventes samtidig at stige fra de nuværende 2,5 millioner til fire millioner inden længe. - Det er stærkt foruroligende og tragisk, at op mod fire millioner mennesker vil få brug for akut nødhjælp til at komme igennem vinteren på grund af en meningsløs konflikt, siger Christian Friis Bach. Den danske hjælp bliver kanaliseret videre via FN-organisationer, der arbejder i området. FN's Børnefond, Unicef, får 20 millioner kroner, FN's krisefond for Syrien, Ocha, modtager 15 millioner kroner, og det samme beløb går til FN's Flygtningehøjkommissariat (UNHCR). Vinteren er hård med gennemsnitstemperaturer omkring frysepunktet i Syrien og omkringliggende lande, hvor de nødlidende befinder sig i eksempelvis teltlejre og nedlagte fabriksanlæg. Syrerne har derfor brug for alt fra mad og vand til tæpper, tag over hovedet, brændsel og sundhedsfaciliteter, lyder det fra Udenrigsministeriet. /ritzau/",Danmark sender millionhjælp til syriske ofre,http://dr.dk/nyheder/udland/danmark-sender-millionhjaelp-til-syriske-ofre,2012-12-08 09:32:04+00:00
2008-08-20T19:32:00+00:00,"Da Rohullah Nikpai onsdag vandt bronze i mændenes 58-kilo-klasse i taekwondo, var det Afghanistans første OL-medalje nogensinde, og det vakte jubel hjemme i Kabul. - Da jeg så, han vandt, hoppede jeg op og gav min søn et kys. Jeg græd, fortæller Ahmad Gayezabi, der kender den afghanske taekwondo-kæmper fra deres dage i flygtningelejren. Da Gayezabi mødte Nikpai, boede de begge i en flygtningelejr i Iran - langt fra 1980'ernes og 1990'ernes krige i Afghanistan. De to venner trænede sammen på et taekwondo-hold for flygtninge. Flere år senere i 2004 kom Gayezabi og Nikpai tilbage til Kabul. Nikpai fortsatte med at træne. Om morgenen løftede han vægte, om aftenen trænede han taekwondo, og indimellem tjente han penge ved at arbejde som barber. For seks måneder siden blev taekwondo-kæmperen så udtaget til det afghanske olympiske hold og Nikpai kunne for første gang træne i en rigtig hal. Nu behøver Nikpai ikke længere at klippe hår eller barbere skæg. Nu har Rohullah Nikpai med sin bronzemedalje indtaget sin plads i den olympiske historie. Og så har Nikpai også fået både et hus og penge fra den afghanske regering.",Fra flygtningelejr til OL-medalje,http://dr.dk/sporten/fra-flygtningelejr-til-ol-medalje,2008-08-20 19:32:00+00:00
2011-12-04T03:50:47+00:00,"Danmark skruer nu bissen på i sagen om den dansk-bahrainske menneskerettighedsaktivist Abdulhadi al-Khawaja, der i Bahrain er idømt fængsel på livstid efter demonstrationer mod landets enevældige styre. Berlingske skriver, at udenrigsminister Villy Søvndal (SF) mandag vil kritisere behandlingen af den kendte aktivist, når han mødes med sin udenrigsministerkollega fra Bahrain i Tyskland til en international konference om Afghanistan. Og Villy Søvndal vil rejse et nyt krav over for styret i den lille golfstat: - De ansvarlige skal retsforfølges, og det vil jeg gøre klart for Bahrains udenrigsminister, siger Villy Søvndal. Den omfattende turtur fremgår af en uafhængig undersøgelsesrapport, som dokumenterer alle de former for overgreb og mishandling, al-Khawaja har stået igennem, siden han blev anholdt i april. Blandt andet har sikkerhedsstyrkerne voldtaget den dansk-bahrainske aktivist, der har dansk statsborgerskab efter at have været politisk flygtning i Danmark i 1990'erne. Amnesty International har gentagne gange opfordret den danske regering til at tilbagekalde Storkorset af Dannebrog, som Bahrains konge fik overrakt af dronning Margrethe i februar 2011. Den opfordring aktualiseres nu, hvor torturen er uafhængigt dokumenteret, mener generalsekretær i den danske afdeling af Amnesty, Lars Normann Jørgensen: - Nu har vi sort på hvidt, at Abdulhadi al-Khawaja har været udsat for tortur, skinhenrettelser og seksuel mishandling. Den danske regering må tage alle diplomatiske muligheder i brug for at få al-Khawaja løsladt uden betingelser, siger han.",Søvndal: Bahrein må retsforfølge tortur,http://dr.dk/nyheder/indland/soevndal-bahrein-maa-retsforfoelge-tortur,2011-12-04 03:50:47+00:00
2012-11-27T09:50:00+00:00,"Når S-SF-R-regeringen tirsdag kl.12.30 fremlægger integrationsudspillet, vil det være med fokus på blandt andet tvangsægteskaber og en plan for den enkelte nytilkomne. Her er hovedlinjerne i udspillet: - Der skal udarbejdes en integrationsplan for alle nyankomne flygtninge og familiesammenførte. - Nedsættelse af et taskforcehold, der skal sætte fokus på gode integrationsmetoder og erfaringer. - Et nationalt integrationsbarometer, der år for år skal tage temperaturen på integration i Danmark. - Islamiske vielser skal underlægges skærpet kontrol: regeringen vil gøre det strafbart med op til fire års fængsel at tvinge andre til at indgå religiøse vielser (vielser, der ikke har borgerlig gyldighed) - Der skal indføres en bedre mulighed for udvisning, hvis en person tvingse til at indgå en religiøs vielse. - Til brug i grundskolen skal der laves undervisningsmateriale om religiøse vielser. Undervisningsmateriale skal oplyse om individuelle rettigheder, ligestilling mellem kønnene, ægteskab og religiøse vielser. - Social- og integrationsministeriet vil undersøge, om reglerne for at få en vielsesbemyndigelse skal ændres. Og så skal religiøse forkyndere undervises i dansk familieretlig praksis med fokus på reglerne om ægteskab og skilsmisse. - Mentor- og støtteordninger for kvinder og unge Kvinder, herunder mindreårige, som fastholdes i et parforhold, og som ønsker skilsmisse eller som allerede mod mandens vilje er blevet skilt. Udspillet bliver præsenteret på regeringens seminar. Social- og integrationsminister Karen Hækkerup (S) glæder sig over, at der er hjælp på vej til kvinder, der ikke frivilligt gifter sig. - Det er jo lige præcis de mennesker, vi sklal give en hjælpende hånd, for de står i en situation, hvor de ikke har de samme frihedsrettigheder som alle os andre. Og vi har jo som borgere selv ret til at vælge, hvem vi vil giftes med, siger Karen Hækkerup. Udspillet bliver præsenteret kl.12.30. Du kan følge det direkte på dr.dk.",Overblik: Her er hovedlinjerne i regeringens integrationsudspil,http://dr.dk/nyheder/politik/overblik-her-er-hovedlinjerne-i-regeringens-integrationsudspil,2012-11-27 09:50:00+00:00
2012-11-26T11:56:00+00:00,"Syriske jagerfly har mandag bombet et oprørshovedkvarter i nærheden af grænsen til Tyrkiet, men det ser ud til, at de har mistet deres mål, siger oppositionsaktivister i regionen. - Den Fri Syriske fælleskommando er placeret i en skole. Det ser ud til, at de har ramt ved siden af. Der var to kampfly - det ene af dem lignede et rekognosceringsfly. De er fløjet over området i en time, siger aktivist Mohammad Abdallah. Ifølge aktivisterne var et tyrkisk kampfly alarmeret til området. Der er ingen umiddelbare kommentarer fra de tyrkiske myndigheder til episoden, som har fundet sted i landsbyen Atima over for den tyrkiske landsby Bukulmez i Hatay-provinsen. Oprørerne affyrede antiluftskyts mod kampflyene, der var for højt oppe til at blive ramt, siger de. Tyrkiet har anmodet Nato om at få udstationeret jord-til-luft raketter på den tyrkiske side af grænsen, hvilket har ophidset Syrien. Tyrkiet siger, at raketterne kun vil blive brugt til at beskytte tyrkisk territorium, og ikke til at etablere en flyveforbudszone. Syriske kampfly har tidligere bombet oprørsmål langs grænsen, men mandagens angreb er et af de tætteste på grænsen, kun to kilometer fra en tyrkisk grænsepost og tæt på en grænseovergang for syriske flygtninge. En anden aktivist beskriver, hvordan flyene cirkulerede over området, inden de angreb. Lyden af, hvad der formodes at være raketter og eksplosioner, kunne høres gennem telefonen. - De affyrede tre raketter. Det ser ud til, at de har ramt bygninger i nærheden. Der er ingen meldinger om tilskadekomne. Det ser ud til, at Den Fri Syriske Hær har ventet luftangrebet og derfor havde evakueret området, siger han. Atima er hjembase for brigadegeneral Mustafa al-Sheikh, en højtstående officer i Den Fri Syriske Hær, som har flyttet deres operationer, efter at de i måneder havde opholdt sig i en lejr på den tyrkiske side. /ritzau/Reuters",Syriske jagerfly bomber oprørsbase,http://dr.dk/nyheder/udland/syriske-jagerfly-bomber-oprorsbase,2012-11-26 11:56:00+00:00
